137.32.74.28 - - [30/Oct/2025:13:21:33] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 1675 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1835
176.179.168.92 - - [19/Oct/2025:16:23:59] "GET /cart/success.do HTTP 1.1" 200 125 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 87
49.209.148.25 - - [03/Nov/2025:23:10:08] "POST /category.screen?categoryId=SHOOTER HTTP 1.1" 200 1637 "http://www.google.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 133
24.99.205.14 - - [30/Oct/2025:04:18:17] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 490 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 633
84.88.52.193 - - [11/Oct/2025:09:39:06] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 403 179 "http://www.buttercupgames.com/oldlink?itemId=EST-19" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 274
217.64.188.13 - - [27/Oct/2025:04:10:03] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 2788 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 91
166.169.137.121 - - [15/Oct/2025:20:57:14] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 973 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1893
94.253.200.11 - - [19/Oct/2025:17:26:54] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 3946 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1055
204.133.205.156 - - [03/Nov/2025:13:29:47] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 4439 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 113
80.142.104.79 - - [30/Oct/2025:20:05:23] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 4065 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 631
130.173.91.129 - - [25/Oct/2025:12:02:09] "POST /category.screen?categoryId=SHOOTER HTTP 1.1" 200 4119 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1692
202.1.117.194 - - [24/Oct/2025:01:35:20] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 302 304 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 138
20.167.156.34 - - [02/Nov/2025:15:41:49] "GET /cart/success.do HTTP 1.1" 200 4962 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1267
81.85.239.114 - - [10/Oct/2025:13:43:42] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 4559 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 335
168.53.140.84 - - [20/Oct/2025:01:49:32] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 503 795 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1964
170.189.36.21 - - [31/Oct/2025:06:48:04] "GET /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 3768 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 194
144.246.49.129 - - [04/Nov/2025:05:43:33] "GET /oldlink?itemId=EST-19 HTTP 1.1" 200 2392 "http://www.buttercupgames.com/cart/success.do" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 198
143.239.56.24 - - [24/Oct/2025:01:01:14] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 2146 "" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1755
156.46.163.167 - - [28/Oct/2025:15:09:21] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4201 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1089
12.255.99.8 - - [17/Oct/2025:00:19:31] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 2568 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 416
218.121.117.173 - - [28/Oct/2025:07:49:05] "POST /oldlink?itemId=EST-19 HTTP 1.1" 403 700 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1640
122.130.41.121 - - [17/Oct/2025:20:58:01] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 1756 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1076
71.241.135.172 - - [31/Oct/2025:18:32:20] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 369 "" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 471
181.199.82.176 - - [26/Oct/2025:01:49:25] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 4637 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 497
158.147.144.227 - - [09/Oct/2025:10:08:43] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 3444 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 558
118.26.149.41 - - [06/Nov/2025:12:08:03] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 3034 "http://www.google.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1889
71.65.193.234 - - [03/Nov/2025:08:09:09] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 3903 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 274
67.245.161.134 - - [09/Oct/2025:18:38:17] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 1072 "http://www.buttercupgames.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1786
153.69.206.241 - - [14/Oct/2025:11:27:06] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 1897 "" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1314
58.74.96.108 - - [13/Oct/2025:21:06:13] "GET /oldlink?itemId=EST-19 HTTP 1.1" 404 4578 "http://www.google.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 80
134.102.137.66 - - [05/Nov/2025:22:35:03] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 403 3076 "http://www.google.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 573
122.250.166.193 - - [23/Oct/2025:02:31:21] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 2435 "http://www.buttercupgames.com/cart/success.do" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1603
32.125.205.69 - - [25/Oct/2025:15:35:51] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 3416 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1972
147.69.194.83 - - [09/Oct/2025:03:21:04] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 3414 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1619
48.3.145.80 - - [31/Oct/2025:20:59:50] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 4784 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1707
56.21.225.137 - - [13/Oct/2025:00:47:23] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 3795 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 302
145.136.192.145 - - [06/Nov/2025:14:58:57] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 1210 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1848
189.234.196.54 - - [31/Oct/2025:05:32:03] "POST /cart/success.do HTTP 1.1" 200 695 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 558
52.235.130.243 - - [20/Oct/2025:14:31:36] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 3990 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1036
120.29.102.49 - - [31/Oct/2025:08:10:12] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 111 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 646
206.132.154.100 - - [01/Nov/2025:06:29:59] "GET /cart/success.do HTTP 1.1" 200 4748 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 754
60.91.175.149 - - [20/Oct/2025:08:56:50] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4219 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1578
222.107.125.82 - - [17/Oct/2025:20:42:07] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 408 1007 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1691
52.105.98.211 - - [31/Oct/2025:03:22:26] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 3929 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1684
96.59.43.97 - - [05/Nov/2025:14:35:15] "POST /category.screen?categoryId=SHOOTER HTTP 1.1" 200 4217 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1219
117.233.151.240 - - [20/Oct/2025:10:04:15] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 414 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1176
56.102.146.1 - - [15/Oct/2025:09:47:08] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 1937 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1372
169.151.151.249 - - [31/Oct/2025:03:55:22] "POST /category.screen?categoryId=SHOOTER HTTP 1.1" 200 1553 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 761
50.130.24.161 - - [30/Oct/2025:18:40:03] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 3665 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1444
53.96.74.69 - - [09/Oct/2025:06:58:49] "POST /cart/success.do HTTP 1.1" 404 2735 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 854
35.111.206.59 - - [25/Oct/2025:18:35:24] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 3410 "http://www.google.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1323
207.103.106.66 - - [07/Oct/2025:22:33:15] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 293 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1715
97.102.54.30 - - [12/Oct/2025:11:21:07] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 4276 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 76
99.157.139.143 - - [12/Oct/2025:05:30:50] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 2718 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1460
223.42.149.229 - - [20/Oct/2025:12:15:10] "GET /cart/success.do HTTP 1.1" 200 817 "http://www.google.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1706
84.57.110.14 - - [16/Oct/2025:23:36:20] "GET /cart/success.do HTTP 1.1" 200 4659 "http://www.google.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1133
38.162.78.15 - - [26/Oct/2025:01:31:06] "GET /oldlink?itemId=EST-19 HTTP 1.1" 200 240 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 877
126.51.40.5 - - [10/Oct/2025:00:53:19] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 3332 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1566
216.9.214.198 - - [10/Oct/2025:10:25:05] "GET /cart/success.do HTTP 1.1" 200 466 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1952
14.54.64.78 - - [23/Oct/2025:16:00:58] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 4418 "http://www.google.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 765
64.245.253.86 - - [06/Nov/2025:11:11:27] "GET /oldlink?itemId=EST-19 HTTP 1.1" 200 1749 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1986
153.89.99.240 - - [10/Oct/2025:21:58:20] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 1028 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1624
20.23.93.103 - - [22/Oct/2025:02:25:34] "GET /oldlink?itemId=EST-19 HTTP 1.1" 200 1461 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 688
86.239.115.109 - - [13/Oct/2025:12:59:53] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 2275 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 408
160.55.201.147 - - [20/Oct/2025:23:42:19] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 503 4761 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1884
124.138.37.217 - - [04/Nov/2025:14:16:17] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 567 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1944
48.214.254.144 - - [06/Nov/2025:11:47:50] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 1405 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1568
155.51.1.156 - - [02/Nov/2025:05:56:09] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 2942 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1826
181.68.153.86 - - [09/Oct/2025:22:46:57] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4096 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1658
11.169.50.31 - - [09/Oct/2025:06:27:40] "POST /cart/success.do HTTP 1.1" 200 1256 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 959
218.242.229.61 - - [29/Oct/2025:17:27:40] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 500 3106 "http://www.google.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1101
56.178.21.195 - - [14/Oct/2025:12:06:16] "GET /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 1467 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 346
15.97.23.187 - - [02/Nov/2025:15:46:07] "POST /cart/success.do HTTP 1.1" 200 4821 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 70
193.86.109.109 - - [24/Oct/2025:06:55:09] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 2051 "http://www.buttercupgames.com/cart/success.do" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1331
121.102.12.114 - - [18/Oct/2025:17:16:44] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 2734 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 472
78.226.70.98 - - [16/Oct/2025:22:59:28] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 3778 "http://www.buttercupgames.com/cart/success.do" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 680
219.149.190.53 - - [22/Oct/2025:18:27:18] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 404 3519 "http://www.google.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 220
192.113.44.185 - - [31/Oct/2025:13:44:29] "POST /cart/success.do HTTP 1.1" 200 4507 "http://www.buttercupgames.com/oldlink?itemId=EST-19" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 906
155.120.159.136 - - [09/Oct/2025:01:54:33] "GET /oldlink?itemId=EST-19 HTTP 1.1" 200 2961 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1860
146.64.212.162 - - [15/Oct/2025:07:10:35] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 4871 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 208
41.82.50.205 - - [27/Oct/2025:05:33:03] "GET /cart/success.do HTTP 1.1" 200 2779 "" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1860
170.78.139.112 - - [02/Nov/2025:18:16:06] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 2400 "http://www.buttercupgames.com/cart/success.do" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1735
205.59.186.62 - - [11/Oct/2025:00:10:21] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 1332 "" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 550
197.36.81.48 - - [04/Nov/2025:16:54:48] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 2528 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 441
159.112.178.80 - - [30/Oct/2025:18:10:57] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 2033 "http://www.buttercupgames.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1623
133.110.117.26 - - [28/Oct/2025:03:07:33] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 3430 "" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1323
220.189.152.115 - - [21/Oct/2025:04:30:07] "POST /cart/success.do HTTP 1.1" 404 2583 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 79
